student_id,first_name,last_name,sex,date_of_birth,grade,status,contract_rate,created,updated
759,Willow,Garcia,F,2012-08-10,7,Inactive,120,2025-07-02 18:00:00,2025-11-12 00:00:00
760,Willow,Torres,F,2008-11-13,11,Inactive,120,2025-07-02 18:00:00,2025-07-09 00:00:00
761,Emma,Ramirez,F,2008-10-16,11,Inactive,120,2025-07-03 17:00:00,2025-11-13 00:00:00
762,Caroline,Harris,F,2010-06-24,9,Inactive,120,2025-07-03 13:00:00,2025-11-13 00:00:00
763,Alexander,Anderson,M,2008-04-21,11,Inactive,120,2025-07-06 13:00:00,2025-11-16 00:00:00
764,Lily,Walker,F,2009-05-07,10,Inactive,120,2025-07-06 17:00:00,2025-08-03 00:00:00
765,Brooklyn,Campbell,F,2012-08-23,7,Inactive,120,2025-07-07 17:00:00,2025-07-14 00:00:00
766,Ezra,Perez,M,2009-08-12,10,Inactive,120,2025-07-07 16:00:00,2025-11-17 00:00:00
767,Asher,Roberts,M,2013-09-02,7,Inactive,120,2025-07-08 15:00:00,2025-09-20 00:00:00
768,Chloe,Jackson,F,2013-12-20,6,Inactive,120,2025-07-08 13:00:00,2025-07-15 00:00:00
769,Paisley,Torres,F,2008-11-23,11,Inactive,120,2025-07-12 13:00:00,2025-11-22 00:00:00
770,Sophia,Hernandez,F,2009-08-23,11,Active,120,2025-07-12 16:00:00,2025-10-02 00:00:00
771,Henry,Allen,M,2008-10-02,12,Inactive,120,2025-07-13 16:00:00,2025-09-25 00:00:00
772,Samantha,Clark,F,2010-12-05,9,Inactive,120,2025-07-13 13:00:00,2025-11-23 00:00:00
773,Asher,Rodriguez,M,2008-05-23,12,Active,120,2025-07-14 15:00:00,2025-10-09 00:00:00
774,Zoey,Lee,F,2010-07-02,9,Inactive,120,2025-07-14 15:00:00,2025-11-24 00:00:00
775,Emilia,Baker,F,2009-02-17,11,Inactive,120,2025-07-15 15:00:00,2025-10-22 00:00:00
776,Benjamin,Anderson,M,2012-11-22,7,Inactive,120,2025-07-15 13:00:00,2025-07-22 00:00:00
777,Grace,Garcia,F,2008-06-15,11,Inactive,120,2025-07-16 18:00:00,2025-07-23 00:00:00
778,Savannah,Allen,F,2010-07-28,10,Active,120,2025-07-16 15:00:00,2025-10-14 00:00:00
779,Riley,Torres,F,2010-05-03,10,Inactive,120,2025-07-19 18:00:00,2025-12-06 00:00:00
780,Ellie,Perez,F,2009-03-14,12,Active,120,2025-07-19 18:00:00,2025-11-15 00:00:00
781,James,Wilson,M,2008-05-16,11,Inactive,120,2025-07-22 16:00:00,2025-07-29 00:00:00
782,Ellie,White,F,2009-10-17,10,Inactive,120,2025-07-22 14:00:00,2025-12-02 00:00:00
783,Evelyn,Mitchell,F,2013-04-27,6,Inactive,120,2025-07-27 14:00:00,2025-08-03 00:00:00
784,Samantha,Martinez,F,2010-08-14,9,Inactive,120,2025-07-27 15:00:00,2025-08-03 00:00:00
785,Sebastian,Smith,M,2010-08-20,9,Inactive,120,2025-07-29 18:00:00,2025-12-09 00:00:00
786,Ezra,Flores,M,2009-04-09,10,Inactive,120,2025-07-29 14:00:00,2025-08-05 00:00:00
787,Aurora,Rivera,F,2012-02-23,7,Inactive,120,2025-08-01 16:00:00,2025-12-12 00:00:00
788,Harper,Williams,F,2008-10-26,11,Inactive,120,2025-08-01 17:00:00,2025-12-12 00:00:00
789,Olivia,Campbell,F,2009-07-22,11,Active,120,2025-08-03 17:00:00,2025-09-13 00:00:00
790,Sebastian,Campbell,M,2009-05-25,12,Inactive,120,2025-08-03 14:00:00,2025-10-04 00:00:00
791,Emma,Wilson,F,2010-03-04,10,Inactive,120,2025-08-04 16:00:00,2025-11-03 00:00:00
792,Genesis,Martin,F,2012-06-11,8,Inactive,120,2025-08-04 16:00:00,2025-10-29 00:00:00
793,Scarlett,Lewis,F,2008-11-18,12,Inactive,120,2025-08-06 17:00:00,2025-10-11 00:00:00
794,Mia,Johnson,F,2008-03-04,11,Inactive,120,2025-08-06 16:00:00,2025-08-20 00:00:00
795,David,Rodriguez,M,2013-07-13,7,Inactive,120,2025-08-08 15:00:00,2025-10-06 00:00:00
796,Emilia,Robinson,F,2012-05-22,9,Inactive,120,2025-08-08 14:00:00,2025-12-06 00:00:00
797,Samuel,Hernandez,M,2010-10-07,9,Inactive,120,2025-08-09 16:00:00,2025-12-20 00:00:00
798,Grace,Adams,F,2012-12-08,8,Inactive,120,2025-08-09 18:00:00,2025-11-01 00:00:00
799,Levi,Walker,M,2009-09-01,11,Active,120,2025-08-11 18:00:00,2025-11-12 00:00:00
800,Owen,Lee,M,2010-05-21,10,Inactive,120,2025-08-11 16:00:00,2025-09-21 00:00:00
801,Oliver,Green,M,2012-06-02,8,Inactive,120,2025-08-12 15:00:00,2025-11-05 00:00:00
802,Skylar,Hernandez,F,2009-11-02,11,Inactive,120,2025-08-12 13:00:00,2025-11-24 00:00:00
803,Bella,Miller,F,2012-02-09,8,Active,120,2025-08-14 13:00:00,2025-10-13 00:00:00
804,Paisley,Ramirez,F,2012-08-05,8,Active,120,2025-08-14 17:00:00,2025-11-10 00:00:00
805,Emilia,Hernandez,F,2013-10-17,7,Inactive,120,2025-08-15 17:00:00,2025-10-27 00:00:00
806,Sebastian,Davis,M,2010-08-27,12,Inactive,120,2025-08-15 17:00:00,2025-09-30 00:00:00
807,Paisley,Thompson,F,2009-07-22,10,Inactive,120,2025-08-16 15:00:00,2025-08-23 00:00:00
808,Elias,Wright,M,2008-05-14,11,Active,120,2025-08-16 18:00:00,2025-08-16 18:00:00
809,Penelope,Robinson,F,2009-08-18,11,Inactive,120,2025-08-17 18:00:00,2025-11-09 00:00:00
810,Thomas,Torres,M,2010-03-12,10,Active,120,2025-08-17 14:00:00,2025-11-29 00:00:00
811,Isaac,Campbell,M,2010-08-10,10,Inactive,120,2025-08-19 14:00:00,2025-11-13 00:00:00
812,Logan,Moore,M,2010-12-20,10,Inactive,120,2025-08-19 13:00:00,2025-11-25 00:00:00
813,Riley,Davis,F,2009-07-09,10,Active,120,2025-08-20 17:00:00,2025-08-20 17:00:00
814,Aria,Campbell,F,2010-12-27,12,Inactive,120,2025-08-20 15:00:00,2025-12-07 00:00:00
815,Savannah,Rodriguez,F,2009-04-18,12,Inactive,120,2025-08-24 17:00:00,2025-10-17 00:00:00
816,Jack,Walker,M,2009-04-05,12,Active,120,2025-08-24 16:00:00,2025-09-25 00:00:00
817,Elias,Rivera,M,2009-03-16,10,Active,120,2025-08-25 13:00:00,2025-08-25 13:00:00
818,Nova,Davis,F,2012-12-08,7,Inactive,120,2025-08-25 18:00:00,2025-09-01 00:00:00
819,Harper,Scott,F,2013-06-15,6,Inactive,120,2025-08-26 17:00:00,2025-09-02 00:00:00
820,Savannah,Thompson,F,2010-01-21,9,Inactive,120,2025-08-26 14:00:00,2025-09-02 00:00:00
821,Logan,Walker,M,2013-07-27,6,Inactive,120,2025-08-27 15:00:00,2025-09-03 00:00:00
822,Michael,Davis,M,2009-07-28,10,Active,120,2025-08-27 17:00:00,2025-08-27 17:00:00
823,Olivia,Sanchez,F,2009-08-21,10,Inactive,120,2025-08-28 17:00:00,2025-09-04 00:00:00
824,Jack,Lopez,M,2009-01-04,10,Active,120,2025-08-28 14:00:00,2025-08-28 14:00:00
825,Evelyn,Rivera,F,2009-03-23,10,Active,120,2025-08-29 13:00:00,2025-08-29 13:00:00
826,Chloe,Green,F,2012-05-13,8,Inactive,120,2025-08-29 13:00:00,2025-10-19 00:00:00
827,Oliver,Williams,M,2012-11-25,8,Inactive,120,2025-08-30 15:00:00,2025-09-23 00:00:00
828,William,Green,M,2009-08-08,12,Inactive,120,2025-08-30 18:00:00,2025-11-27 00:00:00
829,Ezra,Scott,M,2008-08-04,11,Inactive,120,2025-09-01 13:00:00,2025-09-08 00:00:00
830,Chloe,Adams,F,2008-12-21,11,Active,120,2025-09-01 14:00:00,2025-09-01 14:00:00
831,Claire,Davis,F,2009-09-14,10,Inactive,120,2025-09-02 14:00:00,2025-09-09 00:00:00
832,Chloe,Baker,F,2008-10-28,12,Inactive,120,2025-09-02 15:00:00,2025-11-08 00:00:00
833,Elias,Johnson,M,2009-05-14,12,Inactive,120,2025-09-06 17:00:00,2025-11-06 00:00:00
834,Isabella,Gonzalez,F,2008-08-09,11,Inactive,120,2025-09-06 15:00:00,2025-09-13 00:00:00
835,Jackson,Lee,M,2009-01-14,11,Active,120,2025-09-07 16:00:00,2025-10-06 00:00:00
836,Isabella,Brown,F,2010-02-08,9,Inactive,120,2025-09-07 15:00:00,2025-09-28 00:00:00
837,Bella,Davis,F,2013-11-17,6,Inactive,120,2025-09-09 15:00:00,2025-09-16 00:00:00
838,Lucy,Wright,F,2010-12-22,9,Inactive,120,2025-09-09 17:00:00,2025-09-16 00:00:00
839,Gabriel,Davis,M,2008-08-17,12,Inactive,120,2025-09-10 17:00:00,2025-09-25 00:00:00
840,Lily,Hill,F,2010-12-18,10,Inactive,120,2025-09-10 13:00:00,2025-10-04 00:00:00
841,Emma,Hall,F,2012-05-02,7,Active,120,2025-09-12 14:00:00,2025-09-12 14:00:00
842,Jacob,Scott,M,2010-11-10,9,Inactive,120,2025-09-12 14:00:00,2025-09-19 00:00:00
843,Zoey,Rodriguez,F,2008-06-21,12,Inactive,120,2025-09-13 14:00:00,2025-11-23 00:00:00
844,Gabriel,Jones,M,2010-03-06,10,Inactive,120,2025-09-13 15:00:00,2025-10-06 00:00:00
845,Charles,Adams,M,2010-04-17,9,Active,120,2025-09-14 16:00:00,2025-09-14 16:00:00
846,Anna,King,F,2009-02-15,12,Inactive,120,2025-09-14 17:00:00,2025-11-27 00:00:00
847,Elias,Brown,M,2013-08-28,7,Active,120,2025-09-15 17:00:00,2025-10-09 00:00:00
848,Victoria,Rivera,F,2009-11-08,10,Active,120,2025-09-15 15:00:00,2025-09-15 15:00:00
849,Emma,Hill,F,2009-08-19,12,Active,120,2025-09-17 15:00:00,2025-10-20 00:00:00
850,Anthony,Wright,M,2008-05-08,12,Inactive,120,2025-09-17 16:00:00,2025-10-07 00:00:00
851,Leo,Jones,M,2008-07-01,12,Active,120,2025-09-18 18:00:00,2025-10-20 00:00:00
852,Kennedy,Clark,F,2010-06-04,9,Active,120,2025-09-18 16:00:00,2025-09-18 16:00:00
853,Ezra,Allen,M,2012-07-28,7,Inactive,120,2025-09-19 15:00:00,2025-09-26 00:00:00
854,Isaac,Davis,M,2009-12-07,10,Active,120,2025-09-19 14:00:00,2025-09-19 14:00:00
855,Maverick,Anderson,M,2009-05-16,12,Inactive,120,2025-09-20 16:00:00,2025-11-01 00:00:00
856,Sofia,Hill,F,2010-01-12,9,Active,120,2025-09-20 13:00:00,2025-09-20 13:00:00
857,Scarlet,Rodriguez,F,2009-12-26,10,Inactive,120,2025-09-21 14:00:00,2025-09-28 00:00:00
858,Daniel,Williams,M,2009-04-07,11,Inactive,120,2025-09-21 14:00:00,2025-12-03 00:00:00
859,Wyatt,Sanchez,M,2008-06-03,11,Active,120,2025-09-22 13:00:00,2025-09-22 13:00:00
860,Jacob,Taylor,M,2013-06-15,6,Active,120,2025-09-22 18:00:00,2025-09-22 18:00:00
861,Elijah,Hernandez,M,2009-08-12,11,Inactive,120,2025-09-23 14:00:00,2025-10-19 00:00:00
862,Aurora,Anderson,F,2013-11-05,6,Active,120,2025-09-23 18:00:00,2025-09-23 18:00:00
863,Hudson,Hernandez,M,2013-07-13,6,Inactive,120,2025-09-24 16:00:00,2025-10-01 00:00:00
864,Charles,Green,M,2010-09-23,9,Inactive,120,2025-09-24 14:00:00,2025-10-01 00:00:00
865,Matthew,Green,M,2013-08-14,6,Inactive,120,2025-09-25 18:00:00,2025-10-02 00:00:00
866,Mia,Campbell,F,2010-09-09,9,Inactive,120,2025-09-25 16:00:00,2025-10-02 00:00:00
867,Julian,Thompson,M,2010-08-07,9,Inactive,120,2025-09-26 14:00:00,2025-10-03 00:00:00
868,Isabella,Young,F,2010-11-10,10,Inactive,120,2025-09-26 17:00:00,2025-10-17 00:00:00
869,Oliver,Lewis,M,2010-06-09,9,Inactive,120,2025-09-27 17:00:00,2025-10-04 00:00:00
870,Avery,Gonzalez,F,2013-08-17,6,Inactive,120,2025-09-27 16:00:00,2025-10-04 00:00:00
871,Lucy,Miller,F,2009-04-05,10,Inactive,120,2025-09-28 17:00:00,2025-10-05 00:00:00
872,Isaac,Jones,M,2009-09-02,10,Inactive,120,2025-09-28 17:00:00,2025-11-16 00:00:00
873,Aurora,Miller,F,2008-06-20,11,Inactive,120,2025-09-29 14:00:00,2025-10-06 00:00:00
874,Liam,Miller,M,2008-08-24,11,Inactive,120,2025-09-29 15:00:00,2025-10-06 00:00:00
875,Mia,Taylor,F,2009-01-21,10,Inactive,120,2025-09-30 15:00:00,2025-10-07 00:00:00
876,Victoria,Young,F,2008-07-01,12,Inactive,120,2025-09-30 17:00:00,2025-11-22 00:00:00
877,Elijah,Taylor,M,2008-01-04,11,Active,120,2025-10-01 15:00:00,2025-10-01 15:00:00
878,Logan,Hernandez,M,2009-03-12,10,Active,120,2025-10-01 15:00:00,2025-10-01 15:00:00
879,Skylar,Jackson,F,2010-02-21,9,Active,120,2025-10-02 13:00:00,2025-10-02 13:00:00
880,Sebastian,Gonzalez,M,2008-05-11,12,Active,120,2025-10-02 18:00:00,2025-10-15 00:00:00
881,Jackson,Anderson,M,2009-12-18,10,Active,120,2025-10-03 16:00:00,2025-10-03 16:00:00
882,Carter,Torres,M,2010-05-14,9,Inactive,120,2025-10-03 18:00:00,2025-10-10 00:00:00
883,Harper,Nguyen,F,2013-07-09,7,Inactive,120,2025-10-04 16:00:00,2025-10-24 00:00:00
884,Kennedy,Campbell,F,2008-12-28,11,Active,120,2025-10-04 14:00:00,2025-10-04 14:00:00
885,Nova,White,F,2008-10-18,12,Inactive,120,2025-10-05 15:00:00,2025-11-18 00:00:00
886,Noah,Hall,M,2008-04-09,11,Active,120,2025-10-05 18:00:00,2025-10-05 18:00:00
887,Sofia,Allen,F,2008-09-05,11,Inactive,120,2025-10-06 18:00:00,2025-10-13 00:00:00
888,Ethan,Allen,M,2010-12-18,9,Inactive,120,2025-10-06 14:00:00,2025-10-13 00:00:00
889,Noah,Adams,M,2013-05-21,7,Inactive,120,2025-10-07 16:00:00,2025-10-24 00:00:00
890,Elizabeth,Nguyen,F,2010-06-25,9,Inactive,120,2025-10-07 13:00:00,2025-10-14 00:00:00
891,Emma,White,F,2008-05-09,11,Inactive,120,2025-10-08 16:00:00,2025-10-15 00:00:00
892,Luca,Martin,M,2008-10-06,11,Active,120,2025-10-08 13:00:00,2025-10-08 13:00:00
893,Sofia,King,F,2013-08-13,6,Inactive,120,2025-10-09 17:00:00,2025-10-16 00:00:00
894,Kennedy,Green,F,2010-03-12,9,Inactive,120,2025-10-09 16:00:00,2025-10-16 00:00:00
895,Josiah,Martin,M,2012-02-26,7,Inactive,120,2025-10-10 18:00:00,2025-10-17 00:00:00
896,Joseph,Scott,M,2009-06-11,11,Inactive,120,2025-10-10 18:00:00,2025-12-01 00:00:00
897,Sofia,Young,F,2008-11-09,11,Active,120,2025-10-11 15:00:00,2025-10-11 15:00:00
898,Claire,Lopez,F,2009-02-26,10,Inactive,120,2025-10-11 15:00:00,2025-10-18 00:00:00
899,Oliver,Moore,M,2012-10-21,8,Inactive,120,2025-10-12 14:00:00,2025-11-05 00:00:00
900,Skylar,Rodriguez,F,2008-11-07,11,Active,120,2025-10-12 16:00:00,2025-10-12 16:00:00
901,Chloe,Martin,F,2010-06-04,9,Inactive,120,2025-10-13 14:00:00,2025-10-20 00:00:00
902,Aubrey,Hill,F,2009-10-27,10,Inactive,120,2025-10-13 13:00:00,2025-10-20 00:00:00
903,Charles,Young,M,2010-09-17,9,Inactive,120,2025-10-15 14:00:00,2025-10-22 00:00:00
904,Abigail,Miller,F,2009-03-22,11,Inactive,120,2025-10-15 14:00:00,2025-11-19 00:00:00
905,Abigail,Carter,F,2009-09-06,10,Active,120,2025-10-16 18:00:00,2025-10-16 18:00:00
906,Violet,Martinez,F,2013-12-14,6,Inactive,120,2025-10-16 13:00:00,2025-10-23 00:00:00
907,Aubrey,Perez,F,2008-04-28,11,Inactive,120,2025-10-17 14:00:00,2025-10-24 00:00:00
908,Leah,Jones,F,2009-01-04,10,Inactive,120,2025-10-17 13:00:00,2025-10-24 00:00:00
909,Asher,Lewis,M,2013-03-24,6,Active,120,2025-10-19 15:00:00,2025-10-19 15:00:00
910,Jack,Nelson,M,2009-10-27,10,Active,120,2025-10-19 16:00:00,2025-10-19 16:00:00
911,Ava,Hill,F,2012-08-26,8,Inactive,120,2025-10-20 17:00:00,2025-12-06 00:00:00
912,Liam,Baker,M,2013-02-12,6,Active,120,2025-10-20 13:00:00,2025-10-20 13:00:00
913,Isaac,White,M,2009-06-15,10,Inactive,120,2025-10-21 13:00:00,2025-10-28 00:00:00
914,Sofia,Jackson,F,2008-09-19,11,Inactive,120,2025-10-21 14:00:00,2025-10-28 00:00:00
915,Alexander,Nguyen,M,2009-07-02,10,Active,120,2025-10-23 15:00:00,2025-10-23 15:00:00
916,Levi,Martinez,M,2008-06-03,11,Inactive,120,2025-10-23 13:00:00,2025-10-30 00:00:00
917,Emilia,Williams,F,2010-04-22,11,Inactive,120,2025-10-24 13:00:00,2025-11-29 00:00:00
918,Josiah,Lee,M,2010-02-17,9,Active,120,2025-10-24 18:00:00,2025-10-24 18:00:00
919,Olivia,Lewis,F,2010-11-03,9,Inactive,120,2025-10-25 17:00:00,2025-11-01 00:00:00
920,Sofia,Walker,F,2008-03-27,11,Inactive,120,2025-10-25 14:00:00,2025-11-01 00:00:00
921,David,Sanchez,M,2013-03-09,6,Active,120,2025-10-27 14:00:00,2025-10-27 14:00:00
922,Elizabeth,Robinson,F,2010-02-13,9,Inactive,120,2025-10-27 14:00:00,2025-11-03 00:00:00
923,Scarlet,Harris,F,2008-05-04,11,Active,120,2025-10-28 17:00:00,2025-10-28 17:00:00
924,Paisley,Young,F,2010-01-15,9,Inactive,120,2025-10-28 16:00:00,2025-11-04 00:00:00
925,Paisley,Scott,F,2008-03-19,12,Inactive,120,2025-10-29 14:00:00,2025-11-18 00:00:00
926,Nova,Lewis,F,2009-09-28,10,Active,120,2025-10-29 15:00:00,2025-10-29 15:00:00
927,Stella,Scott,F,2008-04-05,11,Active,120,2025-10-30 18:00:00,2025-10-30 18:00:00
928,Hazel,Allen,F,2012-01-03,7,Inactive,120,2025-10-30 16:00:00,2025-11-06 00:00:00
929,Alexander,Moore,M,2013-08-15,6,Inactive,120,2025-10-31 15:00:00,2025-11-07 00:00:00
930,Hannah,Taylor,F,2013-02-25,6,Inactive,120,2025-10-31 17:00:00,2025-11-07 00:00:00
931,Ava,Garcia,F,2009-03-16,10,Inactive,120,2025-11-01 16:00:00,2025-11-08 00:00:00
932,Nora,Lee,F,2009-04-28,10,Inactive,120,2025-11-01 13:00:00,2025-11-08 00:00:00
933,Ava,Thomas,F,2008-11-20,11,Inactive,120,2025-11-02 18:00:00,2025-11-09 00:00:00
934,Willow,Williams,F,2008-02-08,12,Inactive,120,2025-11-02 18:00:00,2025-11-30 00:00:00
935,Emma,Green,F,2010-11-07,9,Inactive,120,2025-11-03 14:00:00,2025-11-10 00:00:00
936,Charles,Anderson,M,2010-02-09,9,Inactive,120,2025-11-03 13:00:00,2025-11-10 00:00:00
937,Jack,Baker,M,2008-02-21,12,Inactive,120,2025-11-04 14:00:00,2025-11-22 00:00:00
938,Penelope,Wilson,F,2009-01-07,10,Inactive,120,2025-11-04 14:00:00,2025-11-11 00:00:00
939,Josiah,Brown,M,2008-07-27,11,Inactive,120,2025-11-06 17:00:00,2025-11-13 00:00:00
940,Dylan,Jackson,M,2008-12-06,11,Active,120,2025-11-06 15:00:00,2025-11-06 15:00:00
941,Skylar,Clark,F,2008-02-14,11,Inactive,120,2025-11-07 14:00:00,2025-11-14 00:00:00
942,Genesis,Anderson,F,2009-03-27,10,Inactive,120,2025-11-07 15:00:00,2025-11-14 00:00:00
943,Jacob,King,M,2008-11-26,11,Inactive,120,2025-11-08 17:00:00,2025-11-15 00:00:00
944,Chloe,Torres,F,2012-04-04,7,Inactive,120,2025-11-08 13:00:00,2025-11-15 00:00:00
945,Riley,Hill,F,2012-10-10,7,Active,120,2025-11-09 16:00:00,2025-11-09 16:00:00
946,Samuel,Thomas,M,2010-11-15,9,Inactive,120,2025-11-09 18:00:00,2025-11-16 00:00:00
947,Jack,Rodriguez,M,2012-04-15,7,Inactive,120,2025-11-10 17:00:00,2025-11-17 00:00:00
948,Emily,Moore,F,2008-10-02,11,Inactive,120,2025-11-10 16:00:00,2025-11-17 00:00:00
949,Scarlet,Thomas,F,2010-04-27,10,Inactive,120,2025-11-11 18:00:00,2025-11-27 00:00:00
950,Gabriel,Lewis,M,2008-05-05,11,Active,120,2025-11-11 15:00:00,2025-11-11 15:00:00
951,Paisley,Jackson,F,2008-08-26,11,Active,120,2025-11-12 16:00:00,2025-11-12 16:00:00
952,Bella,Hill,F,2009-05-01,10,Inactive,120,2025-11-12 15:00:00,2025-11-19 00:00:00
953,Julian,Robinson,M,2013-09-19,6,Inactive,120,2025-11-13 15:00:00,2025-11-20 00:00:00
954,Dylan,Wright,M,2010-01-18,9,Inactive,120,2025-11-13 14:00:00,2025-11-20 00:00:00
955,Levi,King,M,2008-02-01,11,Inactive,120,2025-11-14 18:00:00,2025-11-21 00:00:00
956,Violet,Wright,F,2009-09-22,10,Active,120,2025-11-14 16:00:00,2025-11-14 16:00:00
957,Luca,Thompson,M,2009-01-21,10,Active,120,2025-11-15 18:00:00,2025-11-15 18:00:00
958,Evelyn,Baker,F,2012-12-05,7,Inactive,120,2025-11-15 18:00:00,2025-11-22 00:00:00
959,Aiden,Martinez,M,2012-02-03,7,Inactive,120,2025-11-16 17:00:00,2025-11-23 00:00:00
960,Savannah,Baker,F,2013-01-05,6,Inactive,120,2025-11-16 15:00:00,2025-11-23 00:00:00
961,Aria,Sanchez,F,2010-06-23,10,Inactive,120,2025-11-17 18:00:00,2025-12-07 00:00:00
962,Jayden,Nguyen,M,2008-04-17,11,Inactive,120,2025-11-17 15:00:00,2025-11-24 00:00:00
963,Luke,Scott,M,2013-09-24,6,Inactive,120,2025-11-18 14:00:00,2025-11-25 00:00:00
964,Olivia,Walker,F,2009-07-11,10,Inactive,120,2025-11-18 13:00:00,2025-11-25 00:00:00
965,Elizabeth,Roberts,F,2010-07-21,9,Active,120,2025-11-19 14:00:00,2025-11-19 14:00:00
966,Leah,Roberts,F,2012-05-20,7,Inactive,120,2025-11-19 16:00:00,2025-11-26 00:00:00
967,Kennedy,Mitchell,F,2010-11-06,9,Inactive,120,2025-11-20 16:00:00,2025-11-27 00:00:00
968,Claire,Allen,F,2012-08-03,7,Inactive,120,2025-11-20 17:00:00,2025-11-27 00:00:00
969,Stella,Roberts,F,2010-01-16,9,Inactive,120,2025-11-21 18:00:00,2025-11-28 00:00:00
970,Oliver,Rivera,M,2010-05-25,9,Inactive,120,2025-11-21 15:00:00,2025-11-28 00:00:00
971,Willow,Davis,F,2008-03-06,11,Active,120,2025-11-22 18:00:00,2025-11-22 18:00:00
972,Claire,Adams,F,2009-11-07,10,Active,120,2025-11-22 14:00:00,2025-11-22 14:00:00
973,Olivia,Ramirez,F,2008-10-09,11,Inactive,120,2025-11-23 14:00:00,2025-11-30 00:00:00
974,Owen,Ramirez,M,2010-04-13,9,Inactive,120,2025-11-23 14:00:00,2025-11-30 00:00:00
975,Victoria,Thomas,F,2008-02-27,11,Inactive,120,2025-11-27 14:00:00,2025-12-04 00:00:00
976,Aria,Brown,F,2008-06-02,11,Inactive,120,2025-11-27 13:00:00,2025-12-04 00:00:00
977,Sophia,Hill,F,2008-11-19,11,Inactive,120,2025-11-28 13:00:00,2025-12-05 00:00:00
978,Willow,Campbell,F,2009-05-21,10,Active,120,2025-11-28 14:00:00,2025-11-28 14:00:00
979,Elizabeth,Torres,F,2009-07-19,10,Inactive,120,2025-11-29 18:00:00,2025-12-06 00:00:00
980,Henry,Torres,M,2009-07-20,10,Active,120,2025-11-29 13:00:00,2025-11-29 13:00:00
981,Claire,Baker,F,2010-03-08,9,Active,120,2025-11-30 14:00:00,2025-11-30 14:00:00
982,Scarlett,Gonzalez,F,2013-11-21,6,Active,120,2025-11-30 16:00:00,2025-11-30 16:00:00
983,Elijah,Thompson,M,2010-06-15,9,Inactive,120,2025-12-01 16:00:00,2025-12-08 00:00:00
984,Scarlet,Nguyen,F,2013-12-27,6,Inactive,120,2025-12-01 16:00:00,2025-12-08 00:00:00
985,Paisley,Rivera,F,2010-08-10,9,Inactive,120,2025-12-03 17:00:00,2025-12-10 00:00:00
986,Michael,Davis,M,2009-03-23,10,Active,120,2025-12-03 17:00:00,2025-12-03 17:00:00
987,Dylan,Wilson,M,2010-05-11,9,Inactive,120,2025-12-05 16:00:00,2025-12-12 00:00:00
988,Lily,Sanchez,F,2010-11-26,9,Inactive,120,2025-12-05 13:00:00,2025-12-12 00:00:00
989,James,Walker,M,2008-11-26,11,Inactive,120,2025-12-06 15:00:00,2025-12-13 00:00:00
990,Bella,Moore,F,2008-10-02,11,Inactive,120,2025-12-06 16:00:00,2025-12-13 00:00:00
991,Maya,Nelson,F,2008-12-26,11,Active,120,2025-12-08 18:00:00,2025-12-08 18:00:00
992,Daniel,Harris,M,2013-09-14,6,Inactive,120,2025-12-08 18:00:00,2025-12-15 00:00:00
993,Emily,Williams,F,2010-03-06,9,Inactive,120,2025-12-09 16:00:00,2025-12-16 00:00:00
994,Julian,Martin,M,2010-02-21,9,Active,120,2025-12-09 18:00:00,2025-12-09 18:00:00
995,Victoria,Ramirez,F,2012-08-02,7,Inactive,120,2025-12-10 14:00:00,2025-12-17 00:00:00
996,Ezra,Hall,M,2009-11-02,10,Inactive,120,2025-12-10 14:00:00,2025-12-17 00:00:00
997,Dylan,Wright,M,2009-12-13,10,Inactive,120,2025-12-11 14:00:00,2025-12-18 00:00:00
998,Aubrey,Thompson,F,2012-12-14,7,Active,120,2025-12-11 18:00:00,2025-12-11 18:00:00
999,Bella,Smith,F,2009-09-19,10,Active,120,2025-12-15 18:00:00,2025-12-15 18:00:00
1000,Aubrey,Young,F,2008-09-18,11,Active,120,2025-12-15 14:00:00,2025-12-15 14:00:00
1001,Victoria,Anderson,F,2008-11-18,11,Active,120,2025-12-16 17:00:00,2025-12-16 17:00:00
1002,Asher,Hill,M,2010-10-12,9,Active,120,2025-12-16 17:00:00,2025-12-16 17:00:00
1003,Lucas,Ramirez,M,2013-07-06,6,Active,120,2025-12-17 14:00:00,2025-12-17 14:00:00
1004,Lincoln,Thomas,M,2008-01-10,11,Active,120,2025-12-17 15:00:00,2025-12-17 15:00:00
1005,Zoey,Walker,F,2008-04-12,11,Active,120,2025-12-19 13:00:00,2025-12-19 13:00:00
1006,James,Young,M,2010-12-12,9,Active,120,2025-12-19 17:00:00,2025-12-19 17:00:00
1007,Hazel,Martinez,F,2013-09-11,6,Active,120,2025-12-20 17:00:00,2025-12-20 17:00:00
1008,Brooklyn,White,F,2008-11-21,11,Active,120,2025-12-20 17:00:00,2025-12-20 17:00:00
